Run,Event,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146804,39931346,17.636,14.892,9.44698,0.102644,17.6357,0.00582022,0.565306,-1,4.94421,2.77453,-2.27932,3.3988,3.59073,0.843069,-0.687724,-1,11.5811
146804,73214416,21.1916,-4.27814,-4.46846,20.2686,6.18624,1.90241,-2.33444,-1,9.19805,1.71887,4.12105,8.04155,4.46515,1.35091,1.17564,1,10.7424
146804,439392022,25.7641,-14.2399,1.28578,21.4327,14.2978,1.19422,3.05154,1,14.97,-6.7812,7.92181,10.7406,10.4278,0.902424,2.27877,-1,9.87305
146804,439002836,66.1257,0.20453,-18.3509,-63.5281,18.352,-1.95513,-1.55965,-1,29.0742,-5.21398,-12.0996,-25.9176,13.1752,-1.42885,-1.97767,-1,10.4961
146804,451475970,44.7787,25.1957,9.70168,-35.7238,26.999,-1.09249,0.367555,1,21.4938,7.05317,1.80573,-20.2232,7.28065,-1.74569,0.250634,-1,9.46465
146804,648398164,21.5398,1.96602,-6.32502,-20.4962,6.62353,-1.8479,-1.26943,1,12.0865,-0.271229,3.4572,-11.5784,3.46783,-1.92046,1.64909,-1,9.53203
146804,653600010,29.1732,-11.7644,6.24069,25.9563,13.3172,1.42063,2.65387,1,13.1128,1.12889,5.77348,11.7191,5.88281,1.44009,1.3777,-1,10.5459
146804,152072850,7.1648,-1.91579,2.74097,-6.3365,3.34413,-1.39558,2.18082,1,5.4206,-4.30377,0.1741,3.29092,4.30729,0.704338,3.10116,1,10.0963
146804,542455327,4.71808,-2.09076,-2.89253,3.08582,3.56904,0.782328,-2.19667,-1,14.0944,-11.7025,-5.12718,-5.95116,12.7764,-0.450409,-2.72866,1,9.54622
146804,676124780,3.16629,1.28439,-2.7909,0.765946,3.07225,0.246798,-1.13949,1,16.3872,-2.10657,4.26669,15.6811,4.75839,1.90796,2.02941,1,10.4393
146804,675723223,9.65579,-3.03592,-2.57036,8.79833,3.97788,1.53454,-2.43905,1,57.8615,10.06,-23.3831,51.9614,25.4553,1.46195,-1.16451,1,11.997
146804,468372588,31.7555,6.2978,-5.2522,-30.6784,8.20048,-2.02991,-0.695116,-1,11.3331,-2.70441,-4.41915,-10.0795,5.18099,-1.41898,-2.11997,1,9.43258
146804,480532810,12.5906,-3.83144,-2.80765,-11.6602,4.75003,-1.6303,-2.50919,-1,18.6612,5.97295,3.70663,-17.2865,7.0296,-1.63194,0.555407,1,11.5484
146804,493547130,50.5155,15.423,10.9851,-46.8325,18.9352,-1.63727,0.618903,-1,48.8915,18.9079,3.71803,-44.9338,19.2699,-1.58289,0.194162,-1,8.11922
146804,209795418,3.34406,1.82438,-2.42424,-1.4062,3.03403,-0.448309,-0.92566,-1,13.3545,-5.46385,-11.1548,4.90498,12.4211,0.385288,-2.02627,1,8.30443
146804,375736398,7.14969,-1.06651,-4.06103,-5.78694,4.19874,-1.12528,-1.82762,1,13.6078,-12.2902,-5.84139,-0.0150079,13.6078,-0.00110289,-2.69791,1,10.9886
146804,379283289,21.1846,13.495,-4.97487,-15.5539,14.3828,-0.937795,-0.353188,-1,14.3775,3.52976,-1.4883,-13.8578,3.8307,-1.99753,-0.399024,-1,8.24633
146804,718621066,5.88179,5.20347,2.53249,-1.05159,5.78702,-0.180731,0.452944,-1,23.2871,3.21323,21.6794,-7.8722,21.9162,-0.351889,1.42365,1,10.6835
146804,265059357,21.8684,2.29133,-13.0864,-17.3701,13.2855,-1.08299,-1.39746,1,10.7081,-4.2161,-0.622782,-9.8234,4.26185,-1.57225,-2.99494,1,11.4057
146804,274644545,31.7347,-7.94274,1.92891,-30.6641,8.1736,-2.03264,2.90335,-1,69.4397,-10.242,15.6628,-66.8704,18.7142,-1.98565,2.14991,-1,9.11813
146804,275314237,15.8838,-5.08322,-5.35683,-14.0627,7.38477,-1.39999,-2.32999,1,4.86744,-4.17268,-2.44968,0.528981,4.83861,0.109108,-2.61073,-1,10.0418
146804,476947272,4.13526,2.86707,-1.46956,-2.59242,3.22175,-0.736306,-0.473648,-1,51.398,8.94457,9.34165,-49.7441,12.9334,-2.05672,0.80711,1,11.9724
146804,782942352,17.7586,11.6394,6.43721,11.7667,13.3008,0.797423,0.505186,-1,15.4187,4.622,0.799612,14.6879,4.69065,1.85917,0.171306,1,9.16974
146804,803181161,11.4387,1.45956,-8.70965,7.2702,8.8311,0.750721,-1.40476,-1,12.297,-7.77006,-8.26936,4.73921,11.3471,0.406382,-2.32507,1,9.54196
146804,721713493,16.8266,-10.8005,7.52854,-10.4789,13.1654,-0.729492,2.53284,-1,4.73807,-4.49433,-1.4305,-0.451675,4.71649,-0.0956191,-2.83344,1,8.62804
146804,262639430,4.90112,4.00034,-2.54919,1.23285,4.74353,0.25706,-0.567356,-1,40.6833,14.3848,-16.9318,34.0812,22.2173,1.21347,-0.866547,1,10.6462
146804,276335619,4.70662,-0.857214,4.19891,1.94593,4.28552,0.439759,1.77218,-1,20.8536,5.00878,17.4284,-10.2973,18.1339,-0.541062,1.29095,1,9.92987
146804,247283109,63.3519,-14.3502,-13.9581,60.1058,20.0189,1.81922,-2.37004,-1,6.63819,-3.856,-0.306746,5.39469,3.86818,1.13486,-3.06221,1,8.5643
146804,155232114,18.8677,-0.828429,15.906,-10.1146,15.9275,-0.598635,1.62283,-1,6.14732,4.8705,3.3283,-1.7292,5.8991,-0.289086,0.59947,-1,9.95899
146804,159060588,16.6161,7.0893,-12.8935,7.71977,14.714,0.503155,-1.06808,1,9.01947,0.997268,-2.84323,8.50131,3.01305,1.76043,-1.23345,1,9.00125
146804,344523707,14.6299,0.948443,-4.06748,-14.0211,4.17659,-1.92569,-1.34171,1,43.9052,17.7441,-9.15035,-39.1035,19.9645,-1.42499,-0.476117,-1,8.94514
146804,354712786,19.768,17.5704,-1.715,8.89465,17.6539,0.48464,-0.0972993,-1,5.48636,1.83388,-2.77239,4.36473,3.32405,1.0864,-0.986394,1,8.08146
146804,357826933,23.6614,-2.39866,14.3191,18.6834,14.5186,1.07042,1.73677,-1,22.903,3.52199,18.7535,12.6669,19.0813,0.622791,1.38515,1,9.5048
146804,357738216,30.1392,7.41376,2.64054,29.0936,7.86997,2.01842,0.342159,-1,27.8555,5.23723,13.1343,23.9998,14.1399,1.29945,1.19137,1,11.6442
146804,659169486,36.5122,16.5905,3.89797,-32.2909,17.0422,-1.39555,0.230767,-1,6.81508,3.36567,-3.99911,-4.37318,5.22692,-0.761043,-0.871196,1,11.6078
146804,667220301,9.94257,-1.68932,2.89971,9.3591,3.35591,1.74947,2.09831,-1,24.9497,-6.83105,-9.62957,21.9795,11.8064,1.38,-2.18779,1,10.8388
146804,667484957,5.73796,-4.47438,-1.65877,3.18631,4.77196,0.626018,-2.78657,1,14.2002,-12.3346,-3.88918,-5.86319,12.9332,-0.439097,-2.83615,-1,8.77737
146804,670920256,3.32215,0.895189,3.19543,0.156745,3.31845,0.0472167,1.29765,-1,16.3507,-3.79822,-1.88586,-15.7912,4.24063,-2.02545,-2.68074,1,11.5083
146804,672616134,3.74992,3.24192,-1.87662,-0.173454,3.7459,-0.0462883,-0.524731,-1,23.5725,11.6121,0.908631,20.4938,11.6476,1.33059,0.0780895,-1,10.5839
146804,617512335,4.33405,2.93337,-2.35308,-2.1546,3.76054,-0.545493,-0.676068,1,12.3829,-6.0958,-9.51275,5.06802,11.2983,0.434741,-2.14068,-1,10.9622
146804,632402853,13.7671,-2.42178,-12.6796,4.78481,12.9088,0.36266,-1.75952,-1,3.38029,3.16552,0.841873,-0.834927,3.27556,-0.252214,0.259934,1,11.7365
146804,770453624,21.4106,4.80112,16.0364,-13.3491,16.7396,-0.730678,1.2799,1,13.7674,3.98541,1.90297,-13.0398,4.41642,-1.80334,0.445473,1,11.9204
146804,252953051,16.4215,-4.56217,10.776,-11.5208,11.702,-0.870386,1.97128,-1,7.4093,3.80857,4.50073,-4.4873,5.89591,-0.701993,0.868506,1,8.81472
146804,252957082,3.18788,-3.12116,0.607547,-0.227592,3.17974,-0.0715148,2.94934,-1,69.1817,-62.0194,-29.1602,9.45445,68.5326,0.137522,-2.70209,-1,9.67867
146804,681988304,33.0862,-20.6901,-8.50614,-24.3775,22.3704,-0.943417,-2.75154,-1,5.80982,-2.64883,2.13742,-4.70841,3.40366,-1.12826,2.46264,1,9.03573
146804,688216320,37.5141,-24.2375,-10.4857,26.644,26.4084,0.887668,-2.73328,1,3.92862,-3.92025,0.196945,0.164023,3.92519,0.0417751,3.0914,-1,10.0057
146804,384149589,3.55032,-1.02149,3.36564,-0.483547,3.51724,-0.13705,1.86547,-1,27.4876,-6.55538,12.0366,-23.8267,13.7059,-1.32014,2.0695,1,8.81604
146804,612056485,18.1515,8.19585,0.680973,16.1815,8.22409,1.42904,0.0828972,1,13.8762,-3.17091,-1.8788,13.3778,3.68572,2.00073,-2.6067,-1,11.1955
146804,56421554,49.1239,-14.2368,-7.80568,46.3632,16.2362,1.77175,-2.64007,-1,27.0914,-0.854001,-8.31071,25.7711,8.35448,1.8449,-1.6732,1,10.8609
146804,58718843,3.43285,-3.1659,1.00324,0.868913,3.32106,0.258741,2.83471,-1,50.7482,-25.3355,-11.8845,42.335,27.9844,1.20185,-2.70298,1,11.7591
146804,453528207,35.4246,7.97835,-23.2952,25.4673,24.6235,0.905397,-1.24083,1,22.2574,5.34423,-19.1666,9.9736,19.8977,0.482324,-1.29887,-1,9.52173
146804,212280203,4.95013,3.63803,-2.09673,2.6215,4.19899,0.589563,-0.522837,1,38.7873,4.55621,-17.7944,34.1622,18.3684,1.37914,-1.32013,1,9.85502
146804,224845816,40.2418,-14.7045,-16.0031,-33.8686,21.733,-1.22672,-2.31393,1,19.1177,-4.88646,-0.0891733,-18.4824,4.88727,-2.04037,-3.12335,1,11.8386
146804,589865586,30.1035,0.201792,-16.1083,25.4303,16.1095,1.23758,-1.55827,1,9.50543,-3.33849,-0.703877,8.87199,3.41188,1.68386,-2.9338,1,9.98641
146804,217198692,5.14912,1.66331,-3.60664,3.27704,3.97171,0.752145,-1.13868,1,22.427,20.04,-9.82422,-2.2039,22.3185,-0.098588,-0.455802,1,10.3862
146804,227342760,6.53876,5.61142,-0.776209,3.2657,5.66486,0.548557,-0.137454,-1,18.2282,16.6739,-0.135397,-7.3642,16.6744,-0.428421,-0.00812013,1,9.95691
146804,374817509,28.723,-13.2396,-12.4333,22.2517,18.1625,1.03197,-2.38759,1,11.5609,-0.579235,-3.36546,11.045,3.41494,1.89005,-1.74124,-1,8.57684
146804,404412122,19.6584,13.1746,-5.06099,-13.6846,14.1132,-0.859733,-0.366767,1,4.90892,-0.562571,-4.03991,-2.73132,4.07889,-0.627604,-1.70916,-1,9.60103
146804,410780449,24.2614,-1.50913,5.84631,-23.498,6.03794,-2.06811,1.82342,-1,10.9913,-2.86589,-2.51857,-10.3079,3.8153,-1.71965,-2.42061,-1,8.3485
146804,411410844,10.8559,-3.33347,4.30031,9.3939,5.44102,1.31418,2.23021,1,40.9735,6.36853,7.87515,39.702,10.128,2.07513,0.890781,1,10.8821
146804,413277986,7.89478,5.63467,1.54312,5.31007,5.84215,0.815485,0.267308,1,14.644,9.13408,-10.8615,3.61134,14.1917,0.2518,-0.871575,1,11.111
146804,413367219,4.87249,-1.71921,4.12181,1.94837,4.46599,0.423496,1.96596,1,18.0006,-5.98002,2.78485,16.7483,6.59667,1.66158,2.70577,-1,8.16288
146804,413140092,13.2487,-7.68868,10.7506,-0.913568,13.2171,-0.0690652,2.19164,1,3.40093,2.64097,1.91835,0.954747,3.26417,0.288476,0.628213,-1,9.55113
146804,436162365,7.12146,2.01692,3.39099,-5.92861,3.94548,-1.19622,1.03422,-1,65.8664,17.4337,-1.9258,-63.4882,17.5397,-1.99809,-0.110018,-1,11.317
146804,436066281,7.5763,-6.02708,4.53535,0.710797,7.54289,0.0940951,2.4965,-1,16.797,-14.6606,-1.43714,-8.07092,14.7309,-0.523631,-3.04388,1,10.1146
146804,366604887,23.1028,-11.034,-2.04237,-20.1945,11.2214,-1.35027,-2.95857,1,9.48311,-1.64621,-6.94625,-6.24251,7.13866,-0.789767,-1.8035,1,11.0155
146804,828397316,11.1441,7.58255,-3.62468,7.31832,8.40437,0.786986,-0.445917,1,3.5337,-1.82927,-2.56303,1.60364,3.14886,0.489492,-2.19067,1,8.02799
146804,843012098,26.5994,3.61528,5.47991,-25.7765,6.56504,-2.07669,0.987608,-1,25.2785,-6.18773,3.17086,-24.3035,6.95287,-1.96447,2.66804,-1,10.0924
146807,6603883,20.2981,-4.19428,-13.1626,14.8717,13.8147,0.934453,-1.87928,-1,6.3753,3.35631,-4.20615,3.41877,5.38112,0.59888,-0.897305,1,8.63448
146807,370218778,8.49226,-3.55773,-3.98334,6.60257,5.34083,1.03897,-2.29982,1,39.1557,2.08614,-10.9647,37.5312,11.1614,1.92727,-1.38278,1,9.84515
146807,376862025,8.49153,1.07549,-3.09145,7.83533,3.27319,1.60705,-1.236,-1,156.801,-16.7615,-40.8495,150.456,44.1546,1.93999,-1.96017,-1,9.41851
146807,238955919,3.30624,0.430199,-3.17194,-0.827625,3.20098,-0.255756,-1.43599,-1,23.3909,-13.212,-3.82043,-18.9204,13.7532,-1.12378,-2.86011,1,10.5112
146807,241108141,9.39514,6.778,0.537066,-6.48373,6.79925,-0.848177,0.0790714,1,45.2942,18.59,-11.8444,-39.5688,22.0426,-1.34806,-0.567281,-1,9.93483
146807,187571502,159.212,-8.50479,-61.342,146.674,61.9287,1.59723,-1.70856,-1,11.1519,-2.66333,-2.99175,10.4078,4.00548,1.68316,-2.29818,-1,9.25197
146807,296828969,5.63095,4.52094,1.24774,-3.11639,4.68996,-0.623326,0.269288,1,7.42374,-5.78452,-3.60406,-2.94313,6.81541,-0.419428,-2.58439,1,11.2498
146807,147829381,16.3847,-4.85571,-14.7978,5.08999,15.5741,0.321269,-1.88786,1,3.98502,-2.71551,-1.32329,-2.5991,3.02077,-0.779148,-2.68815,1,9.56613
146807,53350020,20.3564,-3.70124,13.5726,14.7129,14.0682,0.913409,1.83702,-1,14.5904,-2.76381,2.55562,14.0964,3.76429,2.03088,2.39531,-1,9.45438
146807,53958148,26.7553,-26.3762,3.60664,2.67108,26.6216,0.100167,3.0057,1,8.42983,-7.25028,0.904628,-4.20442,7.3065,-0.547647,3.01746,-1,9.19518
146807,53458390,8.96046,-1.59781,6.49938,-5.95776,6.6929,-0.801536,1.81186,1,4.42612,2.23407,-2.36497,-3.00106,3.25333,-0.825467,-0.813852,-1,9.02451
146807,55209547,7.44353,-1.37337,-5.20689,5.13891,5.38496,0.848692,-1.82868,1,54.7393,-0.106025,-18.3489,51.5722,18.3492,1.75679,-1.57657,1,9.66876
146807,47855234,25.721,3.98969,-5.18634,-24.8748,6.54337,-2.04542,-0.915077,1,50.5471,-1.79964,-17.7068,-47.3101,17.798,-1.70442,-1.67208,1,8.79116
146807,57418731,3.77615,1.02431,-3.15472,-1.80495,3.31685,-0.520371,-1.25684,1,13.8911,3.05734,3.09451,-13.1924,4.35009,-1.82873,0.791441,1,8.39927
146807,19899506,3.54215,-1.05516,-3.36804,-0.299626,3.52946,-0.0847912,-1.8744,-1,23.0383,-14.2068,-11.4331,14.0788,18.2359,0.710683,-2.46396,-1,8.04063
146807,27998540,16.7653,6.7573,-11.0545,10.6402,12.9562,0.74917,-1.02213,1,12.1764,2.76972,-2.09234,11.6711,3.4712,1.92718,-0.646971,-1,8.73073
146807,408150014,53.403,3.17958,-13.5747,51.5509,13.9421,2.01861,-1.34072,-1,7.64495,-3.13009,-3.31382,6.13729,4.55838,1.10641,-2.32769,1,10.6628
146807,415687501,68.8011,19.9806,-3.07456,-65.7641,20.2158,-1.89559,-0.15268,1,14.4426,2.08185,3.8478,-13.764,4.37489,-1.86367,1.07485,-1,10.837
146807,415226496,30.3985,-10.0708,9.87606,-26.9279,14.1053,-1.40221,2.36596,1,3.27843,0.26818,3.04897,-1.17473,3.06074,-0.374957,1.48306,1,9.01282
146807,422701707,8.90313,-2.59663,-1.65991,8.35272,3.08185,1.72262,-2.57281,1,20.1278,7.00587,-9.26619,16.4373,11.6166,1.14666,-0.923423,-1,9.45676
146807,107997910,65.0922,19.3105,-22.7231,57.8598,29.82,1.41661,-0.866409,-1,20.9028,4.53676,-2.92711,20.1934,5.39909,2.02969,-0.572993,1,8.72892
146807,112333934,25.4494,-9.02005,9.93249,21.6254,13.417,1.25522,2.30809,-1,15.1767,-4.61716,-0.387474,14.4522,4.63339,1.85546,-3.05787,1,8.47433
146807,116879594,33.8285,2.04822,13.8933,-30.7758,14.0434,-1.52612,1.42443,-1,9.48155,-5.09767,1.55416,-7.84208,5.32932,-1.17885,2.84567,-1,11.6833
146807,411737477,7.3955,0.888269,5.74353,4.57343,5.81181,0.722422,1.41736,1,13.1736,1.01635,-4.44551,12.3591,4.56021,1.72259,-1.34604,-1,11.4483
146807,437346682,3.75105,0.762228,-2.9588,2.17599,3.0554,0.662614,-1.31866,1,14.2243,12.5107,5.15322,-4.38847,13.5304,-0.318908,0.390728,-1,11.7147
146807,450347123,11.5236,-0.800376,11.4879,-0.423485,11.5158,-0.0367661,1.64035,-1,14.3545,5.31083,9.99708,-8.82633,11.3202,-0.716737,1.08247,1,10.1076
146807,71893743,4.9126,2.90423,-1.51584,-3.66077,3.27602,-0.962031,-0.481046,-1,25.3529,-1.20519,7.72346,-24.1177,7.81692,-1.84509,1.72559,-1,10.1456
146807,256261697,28.4812,-13.3281,-10.7153,22.7755,17.1013,1.09769,-2.46444,-1,45.8918,-15.1854,-27.4442,33.5004,31.3653,0.928697,-2.07618,1,9.75705
146807,217564654,7.74505,5.15712,2.33619,5.2851,5.66159,0.833561,0.425348,-1,15.3085,8.97599,-8.45806,9.06881,12.3332,0.68136,-0.755699,1,9.39203
146807,232423766,3.30858,1.96436,2.36365,-1.2252,3.07336,-0.388782,0.877395,1,19.716,2.84592,14.522,13.0281,14.7982,0.794217,1.37728,1,9.08609
146807,232481611,3.7629,1.33458,3.49032,0.442744,3.73677,0.118208,1.20558,-1,26.7198,3.54419,17.3393,-20.0183,17.6978,-0.971119,1.36917,1,9.39759
146807,219322037,35.6314,18.8195,-0.852881,30.2439,18.8388,1.25185,-0.0452881,-1,11.8356,1.45806,2.67627,11.4365,3.04768,2.03288,1.07195,1,10.0675
146807,221256738,12.9348,-3.50031,-2.70261,12.1554,4.42225,1.73583,-2.48409,1,32.0657,-11.3643,-20.4798,21.9006,23.4216,0.834702,-2.07739,-1,10.3369
146807,222960377,7.31894,-5.09245,0.612825,5.22095,5.12919,0.893966,3.02183,-1,17.3049,4.23212,-1.66186,16.6969,4.54671,2.01201,-0.374179,1,11.14
146807,133648050,20.2679,-11.5379,12.0133,-11.5477,16.6566,-0.647152,2.33601,1,5.73897,-5.43413,-1.81328,-0.343521,5.72868,-0.0599292,-2.81953,-1,11.9529
146807,451074653,35.7884,-13.3145,9.66099,-31.7836,16.4503,-1.41285,2.51389,-1,6.97263,-0.252295,5.45643,-4.33373,5.46226,-0.727502,1.617,1,10.5569
146807,251999703,13.3459,8.76118,-10.0645,0.248609,13.3436,0.0186302,-0.854518,-1,4.00209,-2.44329,-2.58471,1.83476,3.55674,0.495347,-2.32807,-1,9.83339
146807,186991201,17.1209,-12.3149,-11.1662,-4.09678,16.6235,-0.244016,-2.40508,-1,3.92703,1.77259,-3.5041,-0.0282929,3.92693,-0.00720477,-1.10247,1,9.982
146807,284598627,40.3218,-7.33037,7.89134,38.8567,10.7707,1.99488,2.31936,-1,16.7372,-8.04412,3.4208,14.2732,8.74127,1.26627,2.73951,-1,8.28302
146807,197732402,9.97063,-7.14919,3.21749,6.16038,7.83985,0.721524,2.7187,1,15.0744,-13.4895,-5.24895,4.20926,14.4748,0.28685,-2.77051,-1,9.46779
146807,199979026,7.03926,1.94062,-2.78068,6.16871,3.3909,1.35972,-0.961486,1,42.4018,-12.0868,-1.7276,40.6059,12.2096,1.91671,-2.99962,-1,11.545
146807,70238293,5.01544,3.06302,-3.6901,1.46824,4.79572,0.301566,-0.877991,-1,13.1492,10.7306,6.09569,4.53851,12.3411,0.359933,0.516608,1,9.89051
146807,69330202,7.64831,3.8379,-6.33288,1.91358,7.40505,0.255623,-1.02596,-1,30.0034,13.3728,-13.8642,23.0034,19.2626,1.01225,-0.803438,1,9.62628
146807,58629389,17.3697,-11.3481,9.32108,9.27609,14.6854,0.595777,2.45395,-1,11.2443,-0.94956,4.67032,10.1844,4.76587,1.50325,1.77138,1,9.64695
146807,61492169,23.6916,-2.02613,-10.4846,-21.1485,10.6786,-1.43486,-1.76169,1,47.5817,3.86306,-12.2848,-45.8059,12.8778,-1.98125,-1.26613,-1,8.67017
146807,179206392,3.72068,3.60991,0.173187,0.884287,3.61406,0.242301,0.0479386,-1,15.0067,2.37878,11.3669,-9.50455,11.6132,-0.746994,1.3645,-1,10.3619
146807,180749770,26.1905,17.5757,2.25243,19.2863,17.7195,0.942539,0.127461,1,4.94517,0.438765,-3.08977,3.83608,3.12077,1.03454,-1.42973,-1,10.4671
146807,181166018,22.9794,11.8266,-5.18566,-19.0077,12.9136,-1.17908,-0.413226,-1,14.8688,2.84112,2.20697,-14.427,3.5976,-2.09718,0.660432,-1,9.51797
146807,196506600,18.8157,-4.78674,4.48294,17.6358,6.55817,1.71527,2.38896,-1,5.27575,1.34941,4.00544,3.15739,4.22663,0.690764,1.24584,1,8.01088
146807,241428234,15.3961,5.22143,-1.37074,14.4187,5.39836,1.70891,-0.256729,-1,90.0148,12.8261,-22.1557,86.2976,25.6005,1.92965,-1.04603,1,9.40645
146807,241323675,24.9758,-10.6699,-6.37184,-21.6643,12.4277,-1.32254,-2.60325,1,76.3532,-17.0598,-21.1331,-71.3594,27.1597,-1.69354,-2.24994,-1,9.4175
146807,351311837,5.48622,0.283984,4.59804,-2.97928,4.6068,-0.608466,1.50911,-1,14.4656,-13.8201,0.565151,-4.23553,13.8316,-0.301627,3.10072,1,11.6678
146807,404018724,16.3314,-4.0034,-2.31598,15.6628,4.62504,1.93407,-2.61713,-1,44.942,-23.0609,-2.76539,38.475,23.2261,1.27857,-3.02225,1,8.07609
146807,137354923,72.938,-40.2012,6.584,60.5018,40.7368,1.18652,2.97926,-1,9.90967,-2.98214,4.47038,8.32611,5.37378,1.22185,2.15909,-1,11.8092
146807,150817445,32.7978,1.40506,19.419,-26.3937,19.4698,-1.11191,1.49857,-1,23.6862,-7.99326,12.68,-18.3401,14.9892,-1.03097,2.13326,1,10.7508
146807,121473894,3.17693,1.28358,-2.79081,0.810343,3.07184,0.26083,-1.13972,-1,23.3197,4.01686,-4.872,22.4485,6.31439,1.98076,-0.881307,-1,8.61872
146807,124307984,9.50167,-2.77791,4.49944,-7.8943,5.28789,-1.19082,2.1239,-1,12.4738,2.5305,-1.96062,-12.056,3.20116,-2.03637,-0.659184,-1,8.85427
146807,460866055,26.8023,-1.15974,-7.34167,-25.7511,7.4327,-1.95594,-1.72747,-1,52.8101,10.0597,-12.8836,-50.2167,16.3458,-1.84102,-0.907863,1,8.87423
146807,461631883,15.2941,7.77321,11.9964,5.43826,14.2946,0.371815,0.995854,1,12.8025,0.000309962,8.16033,9.86478,8.16033,1.02164,1.57076,-1,9.40847
146807,214240233,19.0668,6.99583,-10.5276,-14.2748,12.6401,-0.969931,-0.984281,-1,7.44788,-2.86451,-4.73345,-4.98597,5.53272,-0.809743,-2.115,1,9.05992
146807,215384734,14.9476,3.64023,-7.58879,-12.3527,8.41671,-1.17668,-1.12353,-1,53.1517,2.106,-17.8632,-50.0157,17.9869,-1.74671,-1.45344,-1,8.17718
146807,266561169,5.99272,0.632344,4.92926,3.34892,4.96965,0.631132,1.44321,1,7.81011,5.1661,-5.84469,0.385657,7.80058,0.0494194,-0.84695,-1,11.921
146807,310059715,18.975,-6.47631,2.55566,17.6515,6.96233,1.66026,2.76574,-1,7.22936,1.14335,-4.78783,5.29463,4.92246,0.933838,-1.33638,1,11.257
146807,316217293,48.9309,3.25656,-21.6437,-43.7627,21.8873,-1.44339,-1.42145,-1,17.0404,5.65322,-3.32882,-15.7269,6.56049,-1.60837,-0.53217,1,10.4969
146807,17209622,24.5494,10.717,-16.2047,15.0076,19.428,0.711028,-0.986484,1,4.4091,0.503605,-4.28597,-0.903892,4.31545,-0.207953,-1.45383,-1,9.69082
146807,129072641,13.4613,9.7991,9.05326,-1.79545,13.3411,-0.134178,0.745857,-1,4.72355,1.55606,-2.66747,-3.57424,3.08816,-0.988415,-1.04271,1,11.4952
146807,324448774,3.67927,-3.24573,1.48888,-0.886275,3.57093,-0.245712,2.71151,-1,9.02941,-1.57054,-2.69724,8.47281,3.12117,1.72412,-2.09808,-1,8.90496
146807,334276563,22.8816,-2.56544,5.30901,22.1088,5.89636,2.03211,2.02093,-1,12.2848,1.42056,-3.18111,11.7805,3.48389,1.93262,-1.15081,-1,9.0749
146807,336131980,16.2661,3.03304,3.68728,15.5496,4.77445,1.89668,0.882445,1,4.28146,2.82585,2.97595,-1.22031,4.10387,-0.293139,0.811263,-1,11.7536
146807,339564654,94.3361,-25.3642,24.9556,87.368,35.5826,1.63052,2.36431,1,7.12599,-3.85253,0.67145,5.95708,3.9106,1.20763,2.96904,1,8.63777
146807,339710815,41.7944,13.3866,-1.14637,39.5759,13.4356,1.8011,-0.0854274,-1,12.3277,3.20724,4.54867,10.9998,5.56568,1.43301,0.95666,1,9.18498
146807,227463766,10.4543,-6.72368,-0.596523,7.98309,6.75009,1.00483,-3.0531,1,26.6887,-6.70234,10.2243,23.724,12.2253,1.41674,2.15105,1,10.0655
146807,228506349,12.5232,-10.6014,0.261054,-6.66133,10.6046,-0.592817,3.11697,1,11.0353,-1.76957,-3.03046,-10.4625,3.50929,-1.81254,-2.09931,1,10.0533
146807,431053388,5.65856,4.90636,-2.78964,-0.40598,5.64398,-0.0718696,-0.516993,1,24.8202,5.13443,-24.2105,1.87919,24.7489,0.0758572,-1.36182,-1,9.84677
146807,104928459,12.0202,0.350617,-4.40691,-11.1777,4.42083,-1.65773,-1.4914,-1,13.703,5.64936,3.55605,-11.9671,6.67539,-1.3469,0.5618,1,9.44864
146807,107377523,22.0542,-9.90008,1.78004,-19.6268,10.0588,-1.42159,2.96369,1,4.67177,-2.63532,3.65067,-1.24623,4.50248,-0.273371,2.19605,-1,9.59005
146807,106908188,20.1529,6.07847,10.9031,15.8213,12.483,1.05843,1.06222,-1,3.22156,-0.971404,2.97913,-0.74808,3.1335,-0.236525,1.886,1,10.0182
146807,333078808,5.71298,-1.55158,3.23054,4.44909,3.58382,1.04223,2.01855,1,39.1603,12.4363,5.12717,36.7775,13.4518,1.7308,0.391042,1,11.2097
146807,361723532,29.6962,-4.46207,18.0241,23.1751,18.5682,1.04641,1.81348,1,14.9343,-3.18783,2.28825,14.4095,3.92408,2.01195,2.51902,1,10.4001
146807,367595391,7.65207,-3.16838,0.513248,-6.94637,3.20968,-1.51474,2.981,1,26.73,-10.0711,-16.3047,-18.6339,19.1643,-0.86167,-2.12411,1,10.1549
146807,369093179,4.07609,3.9836,0.152788,-0.849762,3.98653,-0.211576,0.0383355,1,23.1491,8.68966,14.1827,-16.1004,16.6331,-0.858545,1.02109,-1,9.36945
146807,368813278,3.68774,2.01919,2.84615,-1.19236,3.48966,-0.335361,0.953759,-1,23.1016,16.9123,-10.5442,-11.6825,19.93,-0.556934,-0.557492,-1,11.5866
146807,62099123,101.945,32.8796,-33.6943,90.4231,47.0784,1.40759,-0.797635,1,22.5934,4.48425,-11.2606,19.067,12.1206,1.23464,-1.19182,-1,10.2291
